id,customer_id,amount,res_hour,tr_type_str,mcc_code_str
4530,5524414,-2245.9199,7,TRT1030,MCC4814
4531,5524414,-20213.24,8,TRT2010,MCC6011
4532,5524414,-5839.3799,13,TRT1010,MCC5499
4533,5524414,-15721.41,6,TRT2010,MCC6011
4534,5524414,-38135.648,6,TRT1010,MCC5661
4535,5524414,-15721.41,6,TRT2010,MCC6011
4536,5524414,-42672.398,5,TRT2010,MCC6011
4537,5524414,-8983.6602,8,TRT2010,MCC6011
4538,5524414,-8983.6602,8,TRT2010,MCC6011
4539,5524414,-38180.57,7,TRT2010,MCC6011
4540,5524414,-1572.14,7,TRT1030,MCC4814
4541,5524414,-22459.16,9,TRT2010,MCC6011
4542,5524414,-20213.24,5,TRT2010,MCC6011
4543,5524414,-11229.58,6,TRT2010,MCC6011
4544,5524414,-11229.58,8,TRT2010,MCC6011
4545,5524414,-1572.14,9,TRT1030,MCC4814
4546,5524414,-2335.75,9,TRT1010,MCC5977
4547,5524414,-8983.6602,9,TRT2010,MCC6011
4548,5524414,-20213.24,7,TRT2010,MCC6011
4549,5524414,-8287.4297,8,TRT1010,MCC5411
4550,5524414,-2021.3199,7,TRT1030,MCC4814
4551,5524414,-4491.8301,7,TRT2010,MCC6011
4552,5524414,-11229.58,11,TRT2010,MCC6011
4553,5524414,-8983.6602,8,TRT2010,MCC6011
4554,5524414,-2245.9199,9,TRT1030,MCC4814
4555,5524414,-44918.32,8,TRT2010,MCC6011
4556,5524414,-943.28003,8,TRT1110,MCC5912
4557,5524414,-11229.58,9,TRT2010,MCC6011
4558,5524414,-67377.469,9,TRT2010,MCC6011
4559,5524414,-2245.9199,10,TRT1030,MCC4814
4560,5524414,-40426.48,10,TRT2010,MCC6011
4561,5524414,-8983.6602,10,TRT2010,MCC6011
4562,5524414,-11229.58,8,TRT2010,MCC6011
4563,5524414,-13475.49,9,TRT2010,MCC6011
4564,5524414,-8983.6602,6,TRT2010,MCC6011
4565,5524414,-11229.58,13,TRT2010,MCC6011
4566,35059129,-3952.8101,0,TRT1110,MCC5411
4567,35059129,-5172.3398,4,TRT1010,MCC5722
4568,35059129,-3368.8701,6,TRT1030,MCC4814
4569,35059129,-4491.8301,12,TRT2370,MCC4829
4570,35059129,4491.8301,12,TRT7070,MCC6010
4571,35059129,-224.59,12,TRT2370,MCC4829
4572,35059129,224.59,12,TRT7070,MCC6010
4573,35059129,-22459.16,13,TRT2020,MCC6010
4574,35059129,-4491.8301,16,TRT2010,MCC6011
4575,35059129,-11229.58,17,TRT2010,MCC6011
4576,35059129,-4504.8599,17,TRT1010,MCC5411
4577,35059129,-11229.58,21,TRT2010,MCC6011
4578,35059129,-2448.05,0,TRT1110,MCC5411
4579,35059129,-10106.62,0,TRT1110,MCC5411
4580,35059129,-1078.04,0,TRT1110,MCC5411
4581,35059129,-11229.58,4,TRT2370,MCC4829
4582,35059129,11229.58,4,TRT7070,MCC6010
4583,35059129,-2245.9199,4,TRT1030,MCC4814
4584,35059129,-11229.58,4,TRT2010,MCC6011
4585,35059129,-2245.9199,11,TRT1030,MCC4814
4586,35059129,-4491.8301,4,TRT2010,MCC6011
4587,35059129,-29196.91,16,TRT2010,MCC6011
4588,35059129,-14794.52,0,TRT1110,MCC5499
4589,35059129,-6501.9302,8,TRT1010,MCC5499
4590,35059129,-2245.9199,16,TRT1030,MCC4814
4591,35059129,-10737.5,17,TRT1010,MCC5411
4592,35059129,-2544.1699,0,TRT1110,MCC5211
4593,35059129,-8893.8301,0,TRT1110,MCC5912
4594,35059129,-15033.94,8,TRT1010,MCC5411
4595,35059129,-11274.5,0,TRT1110,MCC5411
4596,35059129,-1751.8101,8,TRT1010,MCC5499
4597,35059129,-11229.58,9,TRT2370,MCC4829
4598,35059129,11229.58,9,TRT7070,MCC6010
4599,35059129,-11229.58,9,TRT2010,MCC6011
4600,35059129,-5120.6899,0,TRT1110,MCC5411
4601,35059129,-54126.57,13,TRT2370,MCC4829
4602,35059129,-6580.5298,0,TRT1110,MCC5411
4603,35059129,-2515.4299,3,TRT1010,MCC5722
4604,35059129,-3166.74,5,TRT1010,MCC5499
4605,35059129,22908.34,5,TRT7070,MCC6010
4606,35059129,-22908.34,5,TRT2370,MCC4829
4607,35059129,-2245.9199,10,TRT1030,MCC4814
4608,35059129,-11903.35,13,TRT1110,MCC5411
4609,35059129,-13048.77,15,TRT1010,MCC5499
4610,35059129,-8803.9902,20,TRT1010,MCC5331
4611,35059129,-7389.0601,0,TRT1110,MCC5411
4612,35059129,22459.16,11,TRT7010,MCC6011
4613,35059129,-13475.49,11,TRT2010,MCC6011
4614,35059129,-8983.6602,11,TRT2010,MCC6011
4615,35059129,-1078.04,0,TRT1110,MCC5411
4616,35059129,33688.738,8,TRT7070,MCC6010
4617,35059129,-31442.82,9,TRT2010,MCC6011
4618,35059129,-4042.6499,0,TRT1100,MCC4816
4619,35059129,-8983.6602,0,TRT1100,MCC4816
4620,35059129,-1549.6801,8,TRT1010,MCC5499
4621,35059129,-10802.85,0,TRT1110,MCC5411
4622,35059129,-1504.76,16,TRT1010,MCC5499
4623,35059129,-4851.1802,16,TRT2370,MCC4829
4624,35059129,-2245.9199,17,TRT1030,MCC4814
4625,35059129,-33688.738,8,TRT2370,MCC4829
4626,35059129,-539.02002,8,TRT1010,MCC5499
4627,35059129,-1010.66,8,TRT1010,MCC5499
4628,35059129,-7366.6001,0,TRT1110,MCC5411
4629,35059129,-2425.5901,0,TRT1110,MCC5411
4630,35059129,-2201.0,0,TRT1110,MCC5411
4631,35059129,-539.02002,0,TRT1110,MCC5411
4632,35059129,-6198.73,0,TRT1110,MCC5411
4633,35059129,-2245.9199,7,TRT1030,MCC4814
4634,35059129,-2245.9199,17,TRT1030,MCC4814
4635,35059129,-42672.398,6,TRT2010,MCC6011
4636,35059129,-1572.14,9,TRT1010,MCC5499
4637,35059129,-1122.96,12,TRT1030,MCC4814
4638,35059129,-3368.8701,17,TRT2370,MCC4829
4639,35059129,3368.8701,17,TRT7070,MCC6010
4640,35059129,3368.8701,17,TRT7070,MCC6010
4641,35059129,-3368.8701,17,TRT2370,MCC4829
4642,35059129,-4491.8301,17,TRT2010,MCC6011
4643,35059129,-13475.49,10,TRT2010,MCC6011
4644,35059129,-6760.21,0,TRT1110,MCC5411
4645,35059129,-11409.25,0,TRT1110,MCC5411
4646,35059129,-3368.8701,9,TRT1030,MCC4814
4647,35059129,-4738.8799,0,TRT1110,MCC5411
4648,35059129,-2245.9199,6,TRT1030,MCC4814
4649,35059129,-2245.9199,18,TRT1030,MCC4814
4650,35059129,-9051.04,0,TRT1110,MCC5411
4651,35059129,-70746.352,5,TRT2370,MCC4829
4652,35059129,-1898.92,9,TRT1010,MCC5331
4653,35059129,-3413.79,9,TRT1010,MCC5499
4654,35059129,-11435.3,9,TRT1010,MCC5499
4655,35059129,-9275.6299,9,TRT1010,MCC5331
4656,35059129,-2695.1001,9,TRT1010,MCC5499
4657,35059129,-3346.4099,0,TRT1110,MCC5411
4658,35059129,-24003.221,12,TRT1010,MCC5331
4659,35059129,-7401.8599,12,TRT1010,MCC5499
4660,35059129,-3593.47,15,TRT1010,MCC5499
4661,35059129,-6737.75,8,TRT2370,MCC4829
4662,35059129,6737.75,8,TRT7070,MCC6010
4663,35059129,-4828.7202,10,TRT1010,MCC5331
4664,35059129,-3732.71,10,TRT1010,MCC5411
4665,35059129,-18616.4,13,TRT1010,MCC5499
4666,35059129,-5884.2998,16,TRT1010,MCC5499
4667,35059129,-1078.04,12,TRT1010,MCC5499
4668,35059129,-2245.9199,0,TRT1110,MCC5411
4669,35059129,-2245.9199,8,TRT1030,MCC4814
4670,35059129,-3660.8401,9,TRT1010,MCC5499
4671,35059129,-3380.1001,10,TRT1010,MCC8999
4672,35059129,-10376.13,11,TRT1010,MCC5499
4673,35059129,-2245.9199,14,TRT2010,MCC6011
4674,35059129,3144.28,15,TRT7070,MCC6010
4675,35059129,-3368.8701,15,TRT2370,MCC4829
4676,35059129,3368.8701,15,TRT7070,MCC6010
4677,35059129,-2470.51,19,TRT1010,MCC5331
4678,35059129,-1549.6801,0,TRT1100,MCC7311
4679,35059129,44918.32,10,TRT7070,MCC6010
4680,35059129,-2245.9199,12,TRT1030,MCC4814
4681,35059129,-3773.1399,0,TRT1110,MCC5411
4682,35059129,-2245.9199,12,TRT1030,MCC4814
4683,35059129,-1998.87,0,TRT1110,MCC5411
4684,35059129,-3279.04,0,TRT1110,MCC5411
4685,35059129,-24660.83,16,TRT1010,MCC5411
4686,35059129,-33688.738,5,TRT2370,MCC4829
4687,35059129,33688.738,5,TRT7070,MCC6010
4688,35059129,-1684.4399,6,TRT1010,MCC5722
4689,35059129,-5480.0298,8,TRT1010,MCC5331
4690,35059129,-8983.6602,8,TRT2010,MCC6011
4691,35059129,35934.648,8,TRT7030,MCC6010
4692,35059129,-35934.648,8,TRT2330,MCC4829
4693,35059129,-3952.8101,12,TRT1010,MCC5499
4694,35059129,-2201.0,0,TRT1110,MCC5411
4695,35059129,-4154.9399,0,TRT1110,MCC5411
4696,35059129,-2066.24,0,TRT1110,MCC5411
4697,35059129,-11858.44,0,TRT1110,MCC5411
4698,35059129,-11229.58,2,TRT2370,MCC4829
4699,35059129,-1617.0601,4,TRT1010,MCC5722
4700,35059129,-22459.16,5,TRT2020,MCC6010
4701,35059129,-5038.04,8,TRT1010,MCC5499
4702,35059129,-2245.9199,21,TRT1030,MCC4814
4703,35059129,-8938.7402,0,TRT1110,MCC5411
4704,35059129,-4985.9302,0,TRT1100,MCC4816
4705,35059129,-11768.6,0,TRT1110,MCC5411
4706,35059129,-13789.92,0,TRT1110,MCC5411
4707,35059129,-3728.22,0,TRT1110,MCC5411
4708,35059129,-7748.4102,0,TRT1110,MCC5411
4709,35059129,-1864.11,0,TRT1110,MCC5411
4710,35059129,-67377.469,7,TRT2010,MCC6011
4711,35059129,-33210.359,8,TRT1010,MCC5331
4712,35059129,-14593.51,8,TRT1010,MCC5499
4713,35059129,-112295.79,10,TRT2370,MCC4829
4714,35059129,-33688.738,10,TRT2370,MCC4829
4715,35059129,-54126.57,10,TRT2370,MCC4829
4716,35059129,-2245.9199,17,TRT1030,MCC4814
4717,35059129,-22459.16,17,TRT2010,MCC6011
4718,35059129,-4491.8301,19,TRT2370,MCC4829
4719,35059129,4491.8301,19,TRT7070,MCC6010
4720,35059129,-1628.29,11,TRT1010,MCC5499
4721,35059129,6513.1602,16,TRT7070,MCC6010
4722,35059129,-19314.881,16,TRT1010,MCC5812
4723,35059129,-53901.98,9,TRT2010,MCC6011
4724,35059129,-2066.24,10,TRT1010,MCC5499
4725,35059129,-18910.609,10,TRT1010,MCC8999
4726,35059129,6737.75,11,TRT7070,MCC6010
4727,35059129,-1998.87,14,TRT1110,MCC5912
4728,35059129,-5861.8398,15,TRT1110,MCC5411
4729,35059129,-2245.9199,16,TRT1030,MCC4814
4730,35059129,-19135.199,0,TRT1110,MCC5411
4731,35059129,-2627.72,8,TRT1010,MCC5331
4732,35059129,-2245.9199,13,TRT1030,MCC4814
4733,35059129,-77484.094,13,TRT2370,MCC4829
4734,35059129,-6513.1602,0,TRT1110,MCC5411
4735,35059129,-1965.1801,4,TRT1010,MCC5722
4736,35059129,-786.07001,4,TRT1010,MCC5722
4737,35059129,-3425.02,7,TRT1010,MCC5499
4738,35059129,-42672.398,11,TRT2010,MCC6011
4739,35059129,-2425.5901,13,TRT1010,MCC5499
4740,35059129,-7186.9302,17,TRT1010,MCC5812
4741,35059129,-3571.01,0,TRT1110,MCC5912
4742,35059129,-3593.47,0,TRT1110,MCC5411
4743,35059129,-2245.9199,8,TRT1030,MCC4814
4744,35059129,-2807.3899,10,TRT1010,MCC5411
4745,35059129,-2245.9199,14,TRT1010,MCC8999
4746,35059129,-13183.53,15,TRT1010,MCC5499
4747,35059129,-1594.6,15,TRT1010,MCC5499
4748,35059129,-10331.21,17,TRT1010,MCC5499
4749,35059129,-2245.9199,19,TRT1030,MCC4814
4750,35059129,-6737.75,19,TRT2370,MCC4829
4751,35059129,6737.75,19,TRT7070,MCC6010
4752,35059129,-6737.75,19,TRT2010,MCC6011
4753,35059129,-5075.77,3,TRT1010,MCC5499
4754,35059129,-13475.49,13,TRT2010,MCC6011
4755,35059129,-2661.4099,8,TRT1010,MCC5499
4756,35059129,-3368.8701,12,TRT2370,MCC4829
4757,35059129,3368.8701,12,TRT7070,MCC6010
4758,35059129,-2245.9199,13,TRT1030,MCC4814
4759,35059129,-2245.9199,13,TRT2010,MCC6011
4760,35059129,-2245.9199,13,TRT1030,MCC4814
4761,35059129,-965.73999,0,TRT1110,MCC5411
4762,35059129,-1594.6,4,TRT1010,MCC5722
4763,35059129,-5423.8901,8,TRT1010,MCC5499
4764,35059129,-4491.8301,8,TRT2370,MCC4829
4765,35059129,-15721.41,13,TRT2010,MCC6011
4766,35059129,-1235.25,4,TRT1010,MCC5722
4767,35059129,-2908.46,8,TRT1010,MCC5499
4768,35059129,-3368.8701,9,TRT1030,MCC4814
4769,35059129,-1235.25,3,TRT1010,MCC5722
4770,35059129,-2245.9199,4,TRT1030,MCC4814
4771,35059129,-20213.24,12,TRT2010,MCC6011
4772,35059129,-17268.17,13,TRT1010,MCC5411
4773,35059129,-2245.9199,19,TRT1030,MCC4814
4774,35059129,-2515.4299,16,TRT1010,MCC5499
4775,35059129,-1976.41,0,TRT1110,MCC5411
4776,35059129,-6737.75,11,TRT2010,MCC6011
4777,35059129,-2717.5601,0,TRT1110,MCC5411
4778,35059129,-1987.64,0,TRT1110,MCC5912
4779,35059129,-3571.01,0,TRT1110,MCC5411
4780,35059129,-808.53003,4,TRT1010,MCC5722
4781,35059129,-2144.8501,8,TRT1010,MCC5499
4782,35059129,-20213.24,12,TRT2010,MCC6011
4783,35059129,-2245.9199,18,TRT1030,MCC4814
4784,35059129,-1549.6801,0,TRT1100,MCC7311
4785,35059129,-2223.46,0,TRT1100,MCC7311
4786,35059129,-2964.6101,8,TRT1010,MCC5331
4787,35059129,-4491.8301,14,TRT1010,MCC5977
4788,35059129,-67.379997,14,TRT1010,MCC5977
4789,35059129,-1661.98,7,TRT1010,MCC5499
4790,35059129,-2245.9199,7,TRT2010,MCC6011
4791,35059129,-4604.1299,12,TRT1010,MCC5499
4792,35059129,-1976.41,12,TRT1010,MCC5499
4793,35059129,-5390.2002,19,TRT1010,MCC8999
4794,35059129,-7838.25,0,TRT1110,MCC5411
4795,35059129,-9140.8799,0,TRT1110,MCC5411
4796,35059129,-2245.9199,13,TRT1030,MCC4814
4797,35059129,-4491.8301,13,TRT2010,MCC6011
4798,35059129,-11004.99,0,TRT1100,MCC4816
4799,35059129,-2245.9199,9,TRT1010,MCC8999
4800,35059129,-29646.09,5,TRT2370,MCC4829
4801,35059129,29646.09,5,TRT7070,MCC6010
4802,35059129,-58393.809,6,TRT2370,MCC4829
4803,35059129,112295.79,6,TRT7030,MCC6010
4804,35059129,-2560.3401,9,TRT1010,MCC5499
4805,35059129,-99403.109,11,TRT2020,MCC6010
4806,35059129,-1661.98,0,TRT1110,MCC5411
4807,35059129,-3413.79,8,TRT1010,MCC5499
4808,35059129,-2245.9199,11,TRT2370,MCC4829
4809,35059129,2245.9199,11,TRT7070,MCC6010
4810,35059129,-2245.9199,16,TRT2010,MCC6011
4811,35059129,-1572.14,9,TRT2370,MCC4829
4812,35059129,-12599.59,13,TRT1010,MCC5499
4813,35059129,-2245.9199,14,TRT1030,MCC4814
4814,35059129,-4491.8301,5,TRT1010,MCC5977
4815,35059129,-1617.0601,6,TRT1010,MCC5722
4816,35059129,-4491.8301,11,TRT2010,MCC6011
4817,35059129,11229.58,9,TRT7010,MCC6011
4818,35059129,-2245.9199,9,TRT1030,MCC4814
4819,35059129,224591.58,12,TRT7030,MCC6010
4820,35059129,8983.6602,16,TRT7070,MCC6010
4821,35059129,-8983.6602,16,TRT2370,MCC4829
4822,35059129,-7052.1802,16,TRT1010,MCC5499
4823,35059129,-2245.9199,16,TRT1010,MCC5499
4824,35059129,-4491.8301,12,TRT1030,MCC4814
4825,35059129,33688.738,7,TRT7010,MCC6011
4826,35059129,-6277.3301,8,TRT1010,MCC5499
4827,35059129,157214.09,9,TRT7030,MCC6010
4828,35059129,-2245.9199,20,TRT1030,MCC4814
4829,35059129,-3009.53,9,TRT2370,MCC4829
4830,35059129,-4491.8301,9,TRT2010,MCC6011
4831,35059129,-6737.75,16,TRT2010,MCC6011
4832,35059129,-11229.58,7,TRT2010,MCC6011
4833,35059129,-10780.4,0,TRT1110,MCC5411
4834,35059129,-4491.8301,8,TRT1030,MCC4814
4835,35059129,-2144.8501,9,TRT1010,MCC5499
4836,35059129,-6737.75,9,TRT2010,MCC6011
4837,35059129,-44918.32,11,TRT2370,MCC4829
4838,35059129,-8467.0996,0,TRT1110,MCC5411
4839,35059129,-12734.34,0,TRT1110,MCC5411
4840,35059129,-22459.16,10,TRT2010,MCC6011
4841,35059129,-112295.79,13,TRT2010,MCC6011
4842,35059129,-22459.16,13,TRT2010,MCC6011
4843,35059129,-89836.633,7,TRT2010,MCC6011
4844,35059129,-11925.81,0,TRT1110,MCC5411
4845,35059129,-15047.64,0,TRT1110,MCC5411
4846,35059129,-696233.88,9,TRT2010,MCC6011
4847,35059129,-23389.869,0,TRT1110,MCC5411
4848,35059129,-33823.488,11,TRT1010,MCC8999
4849,35059129,-1527.22,8,TRT1010,MCC5499
4850,35059129,-3368.8701,9,TRT1030,MCC4814
4851,35059129,11229.58,9,TRT7070,MCC6010
4852,35059129,-11229.58,9,TRT2370,MCC4829
4853,35059129,-224591.58,11,TRT2370,MCC4829
4854,35059129,-4312.1602,15,TRT1010,MCC5499
4855,35059129,-2492.97,0,TRT1110,MCC5411
4856,35059129,-1720.37,4,TRT1010,MCC5722
4857,35059129,-6737.75,7,TRT1010,MCC5411
4858,35059129,-5030.8501,8,TRT1010,MCC5331
4859,35059129,2268.3701,8,TRT7070,MCC6010
4860,35059129,-16687.15,0,TRT1110,MCC5411
4861,35059129,-11229.58,4,TRT2370,MCC4829
4862,35059129,11229.58,4,TRT7070,MCC6010
4863,35059129,-8983.6602,5,TRT2010,MCC6011
4864,35059129,-15721.41,13,TRT2010,MCC6011
4865,35059129,-5322.8198,5,TRT1010,MCC5499
4866,35059129,-4225.9199,6,TRT1010,MCC5411
4867,35059129,-2245.9199,7,TRT2010,MCC6011
4868,35059129,-11784.32,8,TRT1010,MCC5331
4869,35059129,-17832.57,15,TRT1010,MCC5499
4870,35059129,-10331.21,17,TRT1010,MCC5499
4871,35059129,-2245.9199,7,TRT1030,MCC4814
4872,35059129,-22459.16,10,TRT2010,MCC6011
4873,35059129,-134754.95,13,TRT2010,MCC6011
4874,35059129,-157214.09,3,TRT2010,MCC6011
4875,35059129,-2245.9199,15,TRT1030,MCC4814
4876,35059129,-7142.0098,9,TRT1010,MCC5499
4877,35059129,-3043.22,10,TRT1010,MCC5499
4878,35059129,-8983.6602,15,TRT2010,MCC6011
4879,35059129,-2245.9199,15,TRT1030,MCC4814
4880,35059129,-2829.8501,15,TRT1010,MCC5722
4881,35059129,-32305.25,19,TRT1010,MCC5983
4882,35059129,-11665.29,3,TRT1010,MCC5541
4883,35059129,-2223.46,3,TRT1010,MCC5983
4884,35059129,-33688.738,18,TRT2370,MCC4829
4885,35059129,33688.738,18,TRT7070,MCC6010
4886,35059129,-78607.047,18,TRT2370,MCC4829
4887,35059129,-89836.633,9,TRT2370,MCC4829
4888,35059129,-15182.39,17,TRT1010,MCC5499
4889,35059129,-24997.039,14,TRT1010,MCC5541
4890,35059129,-11229.58,15,TRT1010,MCC5499
4891,35059129,-10361.31,0,TRT1110,MCC5411
4892,35059129,-2245.9199,8,TRT1030,MCC4814
4893,35059129,-22459.16,12,TRT2370,MCC4829
4894,35059129,-1302.63,13,TRT1010,MCC5499
4895,35059129,-65131.559,6,TRT2010,MCC6011
4896,35059129,-8065.0801,6,TRT1010,MCC5331
4897,35059129,-2245.9199,8,TRT1030,MCC4814
4898,35059129,-8829.8203,11,TRT1010,MCC5912
4899,35059129,-6041.5098,13,TRT1010,MCC5331
4900,35059129,-1257.71,13,TRT1010,MCC5331
4901,35059129,-6086.4302,18,TRT1010,MCC5331
4902,35059129,-1347549.5,8,TRT2010,MCC6011
4903,35059129,-11548.95,10,TRT1010,MCC5541
4904,35059129,-3368.8701,10,TRT1010,MCC5983
4905,35059129,-12801.72,10,TRT1010,MCC4812
4906,35059129,-3031.99,10,TRT1010,MCC4812
4907,35059129,-3368.8701,12,TRT1030,MCC4814
4908,35059129,-336887.38,7,TRT2370,MCC4829
4909,35059129,33688.738,9,TRT7070,MCC6010
4910,35059129,-33688.738,9,TRT2370,MCC4829
4911,35059129,-20213.24,9,TRT2010,MCC6011
4912,35059129,-8983.6602,9,TRT2010,MCC6011
4913,35059129,-157214.09,10,TRT2370,MCC4829
4914,35059129,-1594.6,16,TRT1010,MCC5983
4915,35059129,-11548.95,16,TRT1010,MCC5541
4916,35059129,-8714.1504,8,TRT1010,MCC5331
4917,35059129,-11229.58,13,TRT2370,MCC4829
4918,35059129,-2171.8,8,TRT1010,MCC5722
4919,35059129,-19651.76,8,TRT1010,MCC5977
4920,35059129,-74511.398,16,TRT1010,MCC5411
4921,35059129,-13475.49,9,TRT2010,MCC6011
4922,35059129,-12905.03,7,TRT1010,MCC5331
4923,35059129,-1594.6,15,TRT1010,MCC5499
4924,35059129,-7007.2598,20,TRT1010,MCC5331
4925,35059129,-1347549.5,9,TRT2010,MCC6011
4926,35059129,-4693.96,16,TRT1010,MCC5499
4927,35059129,-7389.0601,16,TRT1010,MCC5499
4928,35059129,-1055.58,8,TRT1010,MCC5499
4929,35059129,-12352.54,13,TRT2370,MCC4829
4930,35059129,-8983.6602,17,TRT2010,MCC6011
4931,35059129,-8120.7798,8,TRT1010,MCC5499
4932,35059129,-30830.359,16,TRT1010,MCC5411
4933,35059129,-8309.8896,8,TRT1010,MCC5499
4934,35059129,-3923.6101,15,TRT1010,MCC5411
4935,35059129,-4491.8301,16,TRT2010,MCC6011
4936,35059129,-11391.73,16,TRT1010,MCC5541
4937,35059129,-14436.07,0,TRT1110,MCC5541
4938,35059129,-15721.41,10,TRT2010,MCC6011
4939,35059129,-2897.23,10,TRT1010,MCC5499
4940,35059129,-44469.129,12,TRT1010,MCC5944
4941,35059129,-8871.3701,12,TRT1010,MCC5655
4942,35059129,-25446.23,13,TRT1010,MCC5999
4943,35059129,-16592.83,13,TRT1010,MCC5200
4944,35059129,-11229.58,14,TRT2010,MCC6011
4945,35059129,-8332.3496,20,TRT1010,MCC5331
4946,35059129,-18955.529,8,TRT1010,MCC5499
4947,35059129,-3368.8701,8,TRT1030,MCC4814
4948,35059129,-89836.633,10,TRT2370,MCC4829
4949,35059129,-8983.6602,14,TRT2010,MCC6011
4950,35059129,-2245.9199,7,TRT1030,MCC4814
4951,35059129,-43795.359,10,TRT1010,MCC5533
4952,35059129,-4491.8301,10,TRT1010,MCC7538
4953,35059129,-3054.45,12,TRT1010,MCC5499
4954,35059129,22459.16,14,TRT7010,MCC6011
4955,35059129,-22459.16,14,TRT2330,MCC4829
4956,35059129,-7029.7202,15,TRT1010,MCC5499
4957,35059129,-2245.9199,18,TRT2010,MCC6011
4958,35059129,-22459.16,9,TRT2370,MCC4829
4959,35059129,-33688.738,9,TRT2370,MCC4829
4960,35059129,-11094.82,16,TRT1010,MCC5499
4961,35059129,-4491.8301,5,TRT2010,MCC6011
4962,35059129,-22481.619,14,TRT1010,MCC5499
4963,35059129,-1212.79,16,TRT1010,MCC5499
4964,35059129,-11391.73,18,TRT1010,MCC5983
4965,35059129,-5614.79,18,TRT1010,MCC5331
4966,35059129,-2436.8201,9,TRT1010,MCC5499
4967,35059129,-56147.891,11,TRT2010,MCC6011
4968,35059129,-4671.5,14,TRT1010,MCC5331
4969,35059129,-44918.32,10,TRT2010,MCC6011
4970,35059129,-8120.3301,10,TRT1010,MCC5411
4971,35059129,-5435.1201,15,TRT1010,MCC5499
4972,35059129,-4806.2598,19,TRT1010,MCC5331
4973,35059129,-1594.6,0,TRT1110,MCC5411
4974,35059129,-9365.4697,0,TRT1110,MCC5411
4975,35059129,-11229.58,10,TRT2370,MCC4829
4976,35059129,-11229.58,3,TRT2370,MCC4829
4977,35059129,-33688.738,7,TRT2370,MCC4829
4978,35059129,33688.738,7,TRT7070,MCC6010
4979,35059129,-22459.16,7,TRT2370,MCC4829
4980,35059129,-110049.87,7,TRT2010,MCC6011
4981,35059129,-67377.469,8,TRT2370,MCC4829
4982,35059129,-8983.6602,17,TRT1010,MCC5499
4983,35059129,4491.8301,5,TRT7070,MCC6010
4984,35059129,78607.047,10,TRT7030,MCC6010
4985,35059129,-38180.57,14,TRT2010,MCC6011
4986,35059129,-42672.398,14,TRT2010,MCC6011
4987,35059129,-13183.53,17,TRT1010,MCC5499
4988,35059129,-78607.047,20,TRT2370,MCC4829
4989,35059129,-2834.3501,0,TRT1110,MCC5912
4990,35059129,-5861.8398,0,TRT1110,MCC5912
4991,35059129,-71644.711,0,TRT1110,MCC5999
4992,35059129,-35916.238,11,TRT1010,MCC5912
4993,35059129,-67377.469,12,TRT2010,MCC6011
4994,35059129,-31442.82,14,TRT2010,MCC6011
4995,35059129,-6232.4199,8,TRT1010,MCC5499
4996,35059129,-22459.16,9,TRT2370,MCC4829
4997,35059129,-16547.91,6,TRT1010,MCC5722
4998,35059129,-1594.6,6,TRT1010,MCC5499
4999,35059129,-74115.219,8,TRT2020,MCC6010
5000,35059129,-22459.16,8,TRT2370,MCC4829
5001,35059129,-47614.09,14,TRT1010,MCC5411
5002,35059129,-11237.66,14,TRT1010,MCC5983
5003,35059129,-13168.7,15,TRT1010,MCC5411
5004,35059129,-3818.0601,16,TRT1010,MCC5499
5005,35059129,-78607.047,9,TRT2370,MCC4829
5006,35059129,-4626.5898,12,TRT1010,MCC5499
5007,35059129,-1302.63,13,TRT1010,MCC5499
5008,35059129,-18147.0,6,TRT1010,MCC5331
5009,35059129,-101066.21,6,TRT2010,MCC6011
5010,35059129,-4424.4502,6,TRT1010,MCC5499
5011,35059129,-10510.89,21,TRT1010,MCC5331
5012,35059129,-10825.31,12,TRT1010,MCC5499
5013,35059129,-2245.9199,8,TRT1030,MCC4814
5014,35059129,-2245.9199,14,TRT1030,MCC4814
5015,35059129,-4491.8301,14,TRT1030,MCC4814
5016,35059129,-3368.8701,0,TRT1110,MCC5999
5017,35059129,-14710.75,0,TRT1100,MCC4816
5018,35059129,-33014.961,0,TRT1110,MCC5211
5019,35059129,-11004.99,0,TRT1110,MCC5999
5020,35059129,-12054.73,15,TRT1010,MCC5499
5021,35059129,-413585.38,0,TRT1110,MCC5211
5022,35059129,-8669.2305,13,TRT1010,MCC5812
5023,35059129,-10645.64,13,TRT1010,MCC5812
5024,35059129,-4491.8301,15,TRT2010,MCC6011
5025,35059129,-6378.3999,17,TRT1010,MCC5499
5026,35059129,-9275.6299,17,TRT1010,MCC5499
5027,35059129,-399817.94,0,TRT1110,MCC5211
5028,35059129,-16125.68,0,TRT1110,MCC5541
5029,35059129,-2829.8501,8,TRT1010,MCC5331
5030,35059129,-42672.398,8,TRT2010,MCC6011
5031,35059129,-8933.1299,11,TRT1010,MCC5200
5032,35059129,-6045.3301,15,TRT1010,MCC5912
5033,35059129,-70050.109,0,TRT1110,MCC5211
5034,35059129,-5637.25,9,TRT1010,MCC5499
5035,35059129,-50083.922,9,TRT1010,MCC5331
5036,35059129,-4020.1899,10,TRT1010,MCC5331
5037,35059129,-9028.5801,10,TRT1010,MCC5331
5038,35059129,-2245.9199,16,TRT1030,MCC4814
5039,35059129,44918.32,5,TRT7070,MCC6010
5040,35059129,-44918.32,5,TRT2370,MCC4829
