customer_id,oborot_month,trans_month,trans_vs_med,prih_month_all,prih_month_vs_med,prih_month_cash,prih_cash_part,rash_month_all,rash_month_vs_med,rash_month_cash,rash_cash_part,rash_prih_ratio
42391654,214540.42,37.466667,1.729763,269.35999,1.3415354E-3,0.0,0.0,214271.06,0.32510015,67602.07,0.31549641,792.53986
42393167,22471.002,0.66666597,3.0778671E-2,14972.771,7.4571215E-2,14972.771,0.99993324,7498.23,1.1376598E-2,0.0,0.0,0.50075758
42394871,422417.84,2.0,9.2336103E-2,0.0,0.0,0.0,0.0,422417.84,0.6409083,289723.13,0.68586701,422417.84
42396248,467233.69,39.799999,1.8374884,36493.141,0.18175244,0.0,0.0,430740.56,0.65353584,174019.56,0.40399995,11.803006
42399034,973223.0,16.333332,0.75407815,203479.97,1.0134228,203479.97,0.99999511,769743.06,1.1678833,37293.672,4.8449442E-2,3.7828751
42399340,1.4898616E+7,92.133331,4.2536163,6535277.5,32.548656,5341889.0,0.81739271,8363338.0,12.689173,526154.81,6.2912054E-2,1.2797217
42415929,6236275.0,92.666664,4.2782393,3323632.5,16.553202,306866.94,9.2328757E-2,2912642.3,4.4191713,866025.13,0.29733306,0.87634277
42418855,1309386.9,19.200001,0.88642657,468587.88,2.3337808,363688.63,0.77613586,840799.0,1.2756921,728694.88,0.86666846,1.7943213
42426678,3692275.5,26.333332,1.2157587,1799225.5,8.9609613,1415675.6,0.78682458,1893050.0,2.8722072,351560.69,0.18571116,1.0521466
42443180,115337.79,5.5333328,0.25546321,56746.805,0.2826249,56746.805,0.99998236,58590.984,8.8896461E-2,34437.375,0.58774894,1.0324802
42445327,2881495.5,31.333332,1.4465989,1448406.9,7.2137256,670480.69,0.46290874,1433088.5,2.1743362,625644.75,0.43657061,0.98942327
42445381,3993779.5,32.866665,1.5173899,223279.97,1.1120358,0.0,0.0,3770499.5,5.7207446,1714831.5,0.4548021,16.886793
42450881,1395000.9,22.666666,1.0464758,466027.53,2.3210292,466027.53,0.99999785,928973.38,1.4094735,811823.69,0.87389243,1.9933832
42468580,4245626.0,16.333332,0.75407815,1798828.8,8.9589863,1623497.6,0.9025299,2446797.5,3.7123735,396565.84,0.1620754,1.3602161
42469382,364562.13,6.0,0.27700832,74.863998,3.7285677E-4,0.0,0.0,364487.28,0.55301386,346769.38,0.95138693,4804.4829
42472185,771508.88,6.666666,0.30778697,116787.62,0.5816555,92831.188,0.79486501,654721.25,0.99336785,636792.0,0.97261393,5.6060367
42473263,2.0216328E+7,80.333336,3.7088335,1.0037031E+7,49.988979,8237046.0,0.82066554,1.0179298E+7,15.444416,2449395.8,0.24062519,1.0141742
42499362,202885.2,9.9333334,0.45860264,83248.609,0.41461596,50907.422,0.61150342,119636.6,0.18151717,106681.0,0.89170128,1.437083
42532660,278554.94,5.4000001,0.24930748,16919.232,8.4265471E-2,0.0,0.0,261635.72,0.3969636,233126.06,0.8910296,15.462893
42535898,1225219.4,18.733334,0.86488152,116284.23,0.57914841,13475.495,0.11588311,1108935.3,1.6825185,788316.44,0.71087629,9.5363369
42548101,746653.88,23.133333,1.0680209,182607.05,0.90946615,176678.7,0.96752971,564046.81,0.85579318,233425.52,0.41383994,3.0888388
42549493,234887.56,10.866666,0.50169277,0.0,0.0,0.0,0.0,234887.56,0.35638028,194945.5,0.8299489,234887.56
42568320,963421.69,39.666664,1.8313327,127268.56,0.63385534,127268.56,0.99999213,836153.13,1.2686431,385548.88,0.46109787,6.5699382
42571629,393070.06,19.066666,0.88027084,47418.77,0.23616704,42223.215,0.89041376,345651.28,0.52443522,175997.45,0.50917482,7.2891812
42572886,956629.69,33.466667,1.5450908,489073.66,2.4358094,340420.94,0.69605112,467556.03,0.70939368,69773.117,0.14922911,0.95600134
42574062,644002.75,19.333332,0.8925823,159374.42,0.79375714,149727.72,0.93946558,484628.31,0.73529643,241660.53,0.49865028,3.040797
42577027,123595.77,8.8666658,0.40935668,23058.068,0.11483967,23058.068,0.99995661,100537.7,0.1525396,83548.07,0.83100408,4.3600068
42579266,791664.25,10.733333,0.49553707,235896.03,1.1748695,117236.8,0.49698296,555768.19,0.84323257,106465.29,0.19156384,2.355978
42581125,2303767.5,28.266666,1.3050169,1657.0814,8.2530193E-3,0.0,0.0,2302110.5,3.4928491,1326288.1,0.57611811,1388.4182
42583209,635203.5,16.466665,0.76023388,2994.5547,1.4914244E-2,2994.5547,0.99966615,632208.94,0.95921135,561778.44,0.88859469,211.04904
42587346,1434053.9,11.6,0.5355494,59891.09,0.29828486,11978.218,0.19999667,1374162.9,2.0849319,1323593.0,0.96319884,22.943979
42589434,162710.56,5.666666,0.26161894,78913.992,0.3930276,60939.18,0.77221298,83796.57,0.12713933,57645.176,0.68790984,1.0618588
42592016,2493399.8,43.066666,1.988304,724492.0,3.6082997,200635.14,0.27693179,1768907.9,2.6838539,1122541.6,0.63459551,2.4415803
42621506,1015498.1,24.266666,1.1203446,213485.47,1.0632547,104959.13,0.49164301,802012.56,1.2168438,338096.22,0.42155921,3.7567375
42640091,667620.25,22.799999,1.0526316,0.0,0.0,0.0,0.0,667620.25,1.0129387,504133.22,0.75511861,667620.25
42641019,600675.81,11.266666,0.52016002,19090.285,9.5078304E-2,19090.285,0.99994761,581585.5,0.88240355,563874.63,0.96954548,30.463404
42661601,2581878.5,93.066666,4.2967067,431324.72,2.1481934,153920.09,0.35685349,2150553.8,3.2629013,866461.0,0.40290117,4.9859157
42665801,312367.5,11.2,0.51708215,4491.8311,2.2371363E-2,4491.8311,0.99977744,307875.66,0.46712059,264793.47,0.86006349,68.525978
42672294,3719808.3,10.333333,0.47706985,1860737.5,9.2673187,46884.238,2.5196576E-2,1859070.9,2.8206525,297359.25,0.15995038,0.99910378
42689265,135873.56,2.2,0.10156971,0.0,0.0,0.0,0.0,135873.56,0.20615251,134605.22,0.99065799,135873.56
42700468,1044094.2,30.666666,1.4158202,285081.56,1.4198359,128765.84,0.45167908,759012.63,1.1516026,458616.0,0.60422629,2.6624308
42705235,1277982.6,27.333332,1.2619268,610889.13,3.0425055,373271.22,0.61102843,667093.5,1.0121394,138348.42,0.20738953,1.0920025
42706169,2554696.8,38.466667,1.775931,830241.69,4.1349812,288974.5,0.34806028,1724455.0,2.6164083,1329357.5,0.77088517,2.0770493
42711403,1074207.3,10.866666,0.50169277,51656.063,0.25727069,0.0,0.0,1022551.3,1.5514535,702223.0,0.68673557,19.794994
42712944,3032115.0,80.533333,3.7180672,509223.97,2.5361671,318171.41,0.62481499,2522891.0,3.8278258,659850.06,0.26154509,4.9543743
42722953,1039338.2,24.200001,1.1172669,67976.383,0.33855334,0.0,0.0,971361.75,1.4737868,566120.5,0.58281058,14.289484
42728732,1220900.3,61.866665,2.8562634,476044.31,2.3709173,476044.31,0.99999791,744855.94,1.1301236,490897.31,0.65904915,1.5646744
42738927,2027834.3,59.200001,2.7331486,281368.34,1.4013423,14972.771,5.3213943E-2,1746465.9,2.6498041,308289.38,0.17652173,6.2070227
42754291,1149802.0,22.133333,1.0218529,0.0,0.0,0.0,0.0,1149802.0,1.7445232,710465.5,0.61790192,1149802.0
42754565,470154.56,22.799999,1.0526316,39020.211,0.1943384,299.45535,7.6741683E-3,431134.38,0.65413338,342951.34,0.79546094,11.048718
42774007,9113065.0,48.333332,2.2314558,4444429.5,22.135281,2055761.6,0.46254778,4668635.5,7.0834308,1142272.8,0.24466945,1.0504463
42799624,821173.25,13.4,0.61865187,220698.66,1.0991797,49410.148,0.22387958,600474.56,0.91106272,309038.0,0.51465547,2.720777
42800618,328055.91,10.533333,0.48630345,10480.939,5.2199848E-2,10480.939,0.99990457,317574.97,0.48183674,220998.13,0.69589061,30.297346
42809309,137450.05,1.333333,6.1557386E-2,0.0,0.0,0.0,0.0,137450.05,0.2085444,137450.05,0.99999273,137450.05
42814673,679025.31,16.6,0.76638967,268686.41,1.3381804,149278.53,0.55558443,410338.91,0.62258172,231778.52,0.5648452,1.5271982
42824084,417662.25,22.266666,1.0280086,190949.91,0.95101738,162229.98,0.84959006,226712.34,0.34397656,68126.109,0.30049449,1.1872808
42828657,7130202.5,82.666664,3.8165588,3538109.0,17.621393,2378736.3,0.67231834,3592093.3,5.4500599,1165929.8,0.32458219,1.0152576
42839220,238523.05,11.133333,0.51400429,37731.387,0.18791947,0.0,0.0,200791.67,0.30464873,152872.0,0.76134259,5.3214679
42840212,3575997.8,16.933332,0.78177899,596290.63,2.9697986,161705.94,0.27118599,2979707.0,4.5209241,2253090.8,0.75614482,4.9970632
42845330,1175406.6,39.0,1.800554,307167.91,1.5298359,18715.965,6.0930528E-2,868238.75,1.3173246,639936.25,0.73705024,2.8265839
42845878,1436822.4,33.066666,1.5266235,220255.16,1.0969708,5989.1084,2.7191561E-2,1216567.3,1.8458219,446637.78,0.36712927,5.5234199
42855746,275445.03,10.066666,0.46475837,105559.54,0.52573454,3743.1934,3.5460155E-2,169885.48,0.25775668,137450.05,0.80906993,1.6093655
42857274,481704.06,11.133333,0.51400429,61389.867,0.30574948,61388.371,0.99995935,420314.22,0.63771665,317572.5,0.75555789,6.8465266
42859567,3178921.3,36.200001,1.6712835,1288946.0,6.4195375,741242.06,0.57507563,1889975.3,2.8675418,1459995.0,0.77249384,1.4662939
42860196,388672.06,8.0,0.36934441,74863.859,0.37285608,74115.219,0.98998678,313808.19,0.47612166,120530.81,0.3840895,4.1916618
42863380,3.9329596E+7,42.400002,1.9575254,1.2983196E+7,64.662224,1650448.6,0.1271219,2.6346402E+7,39.973759,2.210655E+7,0.83907276,2.0292692
42872451,190006.64,13.8,0.63711911,64113.41,0.31931394,32341.188,0.50442934,125893.23,0.19100997,59591.633,0.47334683,1.9635715
42886037,616034.13,29.333332,1.3542628,10181.485,5.0708428E-2,0.0,0.0,605852.63,0.91922253,345571.56,0.5703879,59.499485
42896093,2885241.3,11.666666,0.53862727,537539.0,2.6771886,300952.72,0.55987036,2347702.3,3.5620227,1353538.5,0.57653737,4.3674932
42896317,1886874.1,32.466667,1.4989227,704019.75,3.5063386,704019.75,0.99999857,1182854.4,1.7946714,943134.88,0.79733747,1.6801414
42911253,3089411.0,34.799999,1.6066482,1508291.5,7.5119781,420854.69,0.27902722,1581119.4,2.3989341,577499.81,0.36524722,1.0482843
42912369,1483070.3,18.4,0.84949213,343450.34,1.710539,276996.28,0.80650806,1139619.9,1.7290744,902263.88,0.79172283,3.3181405
42928556,524753.56,7.4000001,0.34164357,112310.77,0.55935872,112295.79,0.99985778,412442.78,0.62577379,354555.25,0.85964501,3.6723027
42929877,496327.69,13.4,0.61865187,246751.28,1.2289336,231778.52,0.93931657,249576.42,0.37866679,59741.359,0.23937006,1.0114453
42943868,878004.81,4.8666658,0.22468449,227661.0,1.1338553,0.0,0.0,650343.81,0.98672628,609841.0,0.9377194,2.8566201
42944405,1966888.8,28.933332,1.3357956,186557.08,0.92913908,51356.609,0.27528483,1780331.6,2.7011867,1143770.0,0.64244735,9.5430431
42947433,609595.88,10.0,0.46168053,41175.121,0.20507084,41175.121,0.99997574,568420.75,0.8624295,483620.53,0.85081279,13.804622
42964024,30694.182,0.133333,6.1557246E-3,0.0,0.0,0.0,0.0,30694.182,4.6570376E-2,30694.182,0.9999674,30694.182
42971992,738371.81,23.333332,1.0772545,898.36603,4.4742716E-3,898.36603,0.99888813,737473.44,1.1189226,597713.06,0.8104865,819.99255
42974849,298093.09,5.0666661,0.2339181,157363.83,0.78374344,88189.625,0.56041509,140729.27,0.21351977,90585.273,0.6436801,0.89428663
42994382,400168.03,26.066666,1.2034472,95676.008,0.47651005,31892.004,0.33332986,304492.0,0.46198681,102488.63,0.33658779,3.1824992
43006473,161236.73,7.1333332,0.32933208,0.0,0.0,0.0,0.0,161236.73,0.24463448,108253.14,0.67138839,161236.73
43010105,227435.52,6.0666661,0.28008616,22590.049,0.11250872,20961.879,0.92788428,204845.45,0.31079927,96459.789,0.47088826,9.0675497
43017820,280459.59,17.200001,0.79409051,41923.762,0.20879941,4491.8311,0.1071403,238535.83,0.36191559,162304.86,0.68041843,5.6896172
43018886,8897020.0,67.333336,3.1086488,4577101.5,22.796047,1617433.6,0.35337505,4319919.0,6.5543442,2093868.1,0.48470068,0.94381088
43021002,1.0245306E+7,37.0,1.7082179,4983935.5,24.822268,2889625.3,0.57978767,5261370.0,7.9827495,1602386.0,0.30455676,1.0556655
43021222,236678.11,6.1333332,0.28316402,148339.73,0.73879939,146808.03,0.98966759,88338.367,0.13403031,21710.52,0.24576268,0.59550983
43021363,1596954.9,36.333332,1.6774392,343486.06,1.7107168,22459.158,6.5385751E-2,1253468.9,1.9018104,461910.0,0.36850509,3.6492462
43022550,27227.986,0.86666602,4.0012281E-2,14224.134,7.0842654E-2,8235.0244,0.57890666,13003.854,1.9729938E-2,8684.208,0.66776675,0.9141463
43024497,906453.38,36.733334,1.6959064,393481.84,1.9597186,83997.25,0.21347119,512971.56,0.77829987,125022.65,0.2437219,1.3036695
43030014,1149664.5,32.333332,1.492767,432263.94,2.1528709,349165.03,0.80775708,717400.56,1.0884672,315955.31,0.44041628,1.6596316
43034825,279077.53,11.2,0.51708215,173908.75,0.86614472,127493.16,0.73309952,105168.78,0.15956606,29795.816,0.28331158,0.60473198
43035727,669503.06,13.933333,0.64327484,157288.97,0.78337061,53976.84,0.34316772,512214.09,0.77715063,388094.25,0.75767827,3.2564957
43038038,1584586.5,43.400002,2.0036933,815707.63,4.0625954,297958.16,0.36527523,768878.88,1.1665721,290022.59,0.37720144,0.94259006
43045074,256021.41,11.133333,0.51400429,4491.8311,2.2371363E-2,4491.8311,0.99977744,251529.58,0.38163018,199767.55,0.79420781,55.984646
43045496,7322049.5,30.0,1.3850416,3615396.0,18.006317,886388.13,0.24517034,3706653.5,5.6238751,1672766.3,0.45128733,1.0252411
43046245,1398035.4,11.4,0.52631581,592.47266,2.9507834E-3,0.0,0.0,1397443.0,2.1202533,1040607.6,0.74465072,2354.688
43058834,210142.84,3.666666,0.16928282,14733.208,7.3378079E-2,14733.208,0.99993211,195409.64,0.29648289,194795.77,0.99685335,13.262311
43073236,471024.03,8.9333334,0.41243458,1647.0054,8.2028359E-3,898.36664,0.54512364,469377.03,0.71215659,347368.31,0.74006087,284.81525
43073474,5684164.0,46.733334,2.1575871,2837565.0,14.132364,310235.84,0.10933167,2846599.0,4.3189678,2048874.1,0.71976185,1.0031834
43074437,184952.66,2.5999999,0.12003694,7486.3857,3.7285607E-2,4491.8311,0.5999198,177466.28,0.26925856,173684.16,0.9786827,23.702034
43077073,2428433.3,15.466666,0.71406585,306941.81,1.5287099,142241.33,0.46341312,2121491.5,3.218807,1956941.3,0.92243612,6.9116831
43085507,1544634.1,18.466665,0.85257,327229.94,1.6297539,197865.19,0.60466528,1217404.3,1.8470918,755675.81,0.62072659,3.7203214
43099100,2395220.8,15.666666,0.72329944,1008892.1,5.0247412,839408.06,0.83200896,1386328.8,2.1033905,388987.72,0.28058818,1.3741087
43100750,1382391.3,21.0,0.96952909,476433.59,2.3728561,67377.477,0.14142019,905957.63,1.3745531,673774.75,0.74371475,1.9015361
43124703,422515.78,36.799999,1.6989843,59891.086,0.29828486,59891.086,0.99998331,362624.69,0.55018789,208121.53,0.57392937,6.0546341
43128661,556443.94,23.0,1.0618652,196158.28,0.9769575,7486.3857,3.8164832E-2,360285.63,0.54663897,119632.45,0.33204797,1.8366994
43132001,488515.06,40.599998,1.8744229,24405.619,0.12155109,24405.619,0.99995905,464109.47,0.70416445,273702.28,0.58973521,19.01572
43147536,333551.13,4.1999998,0.19390582,74863.859,0.37285608,0.0,0.0,258687.28,0.39249012,205411.45,0.7940501,3.45539
43150346,449747.03,38.733334,1.7882426,58627.387,0.29199106,20961.881,0.35753807,391119.63,0.59342152,223244.03,0.57078052,6.6711645
43174611,2175536.5,23.466665,1.0834103,903606.81,4.5003729,69623.391,7.7050455E-2,1271929.8,1.9298199,873212.06,0.68652487,1.4076126
43175913,2441845.3,44.200001,2.040628,1184191.3,5.8978114,889158.06,0.75085616,1257654.1,1.9081603,242109.72,0.19250885,1.0620353
43184017,1082002.3,22.6,1.043398,583718.88,2.9071858,409954.5,0.70231372,498283.34,0.75601435,231120.19,0.46383193,0.85363436
43192812,257746.2,12.533333,0.57863957,85039.359,0.42353469,61388.367,0.72187334,172706.86,0.26203737,47763.145,0.27655455,2.0308812
43194961,879156.25,1.5333329,7.0790999E-2,387794.78,1.9313945,357849.22,0.92277753,491361.44,0.74551219,426125.09,0.86723167,1.2670624
43195703,55974.211,1.133333,5.2323777E-2,32565.779,0.16219239,23582.115,0.72411567,23408.432,3.5516158E-2,23207.795,0.99138659,0.71878248
43206568,1.1706205E+7,52.333332,2.4161279,6005582.0,29.91053,1053035.0,0.17534269,5700623.5,8.6492014,3399268.5,0.59629756,0.94922072
43212257,687924.0,1.866666,8.6180329E-2,77858.414,0.38777032,29945.545,0.38461044,610065.56,0.9256146,597713.06,0.97975051,7.8354759
43214130,1044935.7,20.0,0.92336106,205171.89,1.0218494,17967.326,8.7571636E-2,839763.81,1.2741214,676469.81,0.80554676,4.092957
43214184,613579.94,8.2666664,0.38165587,150715.92,0.7506339,143514.02,0.95220906,462864.0,0.70227474,356801.16,0.77085364,3.0710816
43221809,780256.13,25.6,1.1819022,169575.63,0.84456378,53901.98,0.31786209,610680.5,0.92654753,113942.8,0.18658301,3.6012065
43224908,263322.06,5.0666661,0.2339181,129993.61,0.64742732,8983.6631,6.9107972E-2,133328.44,0.20229095,53303.066,0.39978468,1.025646
43227357,245811.64,6.0666661,0.28008616,93430.094,0.4653244,93430.094,0.99998927,152381.55,0.23119904,112523.02,0.7384246,1.630951
43243495,1274354.9,5.5999999,0.25854108,31895.0,0.15885161,31442.82,0.98579204,1242459.9,1.8851072,1051537.8,0.8463347,38.953472
43253444,134934.42,2.133333,9.8491825E-2,46415.594,0.23117077,7486.3857,0.16128685,88518.82,0.13430411,38929.207,0.43977955,1.9070512
43261387,1488408.0,40.400002,1.8651893,228515.95,1.1381134,55623.848,0.24341236,1259892.1,1.9115559,750128.38,0.5953905,5.5133419
43262359,607407.44,6.9333329,0.32009849,13473.998,6.7106642E-2,11229.579,0.83336407,593933.44,0.90113825,517758.44,0.8717435,44.076698
43268472,143888.34,0.40000001,1.8467221E-2,136401.95,0.67934376,136401.95,0.99999267,7486.3857,1.1358628E-2,7486.3857,0.99986643,5.4884341E-2
43280099,3550165.0,20.933332,0.96645123,991284.06,4.9370456,376714.94,0.38002685,2558881.0,3.882431,1793045.6,0.70071447,2.5813775
43296158,1583880.0,37.133331,1.7143736,408514.13,2.0345862,337037.09,0.82502967,1175365.9,1.7833097,604519.63,0.51432419,2.8771663
43300058,942743.5,14.0,0.64635271,528239.38,2.6308725,424627.81,0.80385333,414504.09,0.62890124,133407.39,0.32184744,0.78468835
43300261,197790.31,2.0666659,9.5413946E-2,0.0,0.0,0.0,0.0,197790.31,0.30009496,197041.67,0.99620992,197790.31
43308339,322095.47,39.533333,1.825177,479.42801,2.3877695E-3,0.0,0.0,321616.03,0.487968,103416.65,0.32155216,669.43646
43318158,398730.81,14.466666,0.66789776,0.0,0.0,0.0,0.0,398730.81,0.60496944,319069.78,0.80021149,398730.81
43325162,1485811.6,11.466666,0.52939361,89836.633,0.4474273,89836.633,0.99998885,1395974.9,2.118026,1290353.5,0.92433792,15.538866
43339307,415798.0,19.066666,0.88027084,52629.293,0.26211783,18117.055,0.34423244,363168.69,0.55101329,236644.67,0.65160906,6.9003739
43346854,1304964.1,13.933333,0.64327484,65805.336,0.32774049,19389.74,0.29464853,1239158.9,1.8800987,994641.25,0.80267388,18.830389
43361095,484325.75,20.4,0.94182825,72318.484,0.36017898,72318.484,0.99998617,412007.28,0.62511301,383302.97,0.93032831,5.6970434
43362215,1239456.0,31.866667,1.4712219,8947.834,4.4564281E-2,0.0,0.0,1230508.3,1.8669736,464006.19,0.3770847,137.50487
43372185,2300286.0,62.799999,2.8993537,776999.56,3.8698113,238815.72,0.30735591,1523286.6,2.311188,434060.66,0.2849499,1.9604704
43376245,431839.16,28.266666,1.3050169,216714.41,1.0793363,35934.652,0.16581495,215124.77,0.32639542,127418.3,0.59229678,0.99266022
43380877,637099.56,16.333332,0.75407815,181750.14,0.90519834,64682.375,0.35588428,455349.44,0.69087338,148979.08,0.32717457,2.5053458
43381506,1.5294941E+7,26.666666,1.231148,6037232.0,30.068161,5831894.5,0.96598798,9257709.0,14.046145,5272173.0,0.56948996,1.5334357
43383714,1358125.8,55.333332,2.5546322,561029.75,2.7941835,465204.03,0.8291952,797096.0,1.2093842,149428.27,0.18746559,1.4207706
43393393,2720264.5,30.200001,1.3942752,1383978.3,6.8928413,856292.81,0.61871797,1336286.4,2.0274642,245427.77,0.1836639,0.96553934
43394138,7963335.0,58.733334,2.7116036,3505428.3,17.458628,1790069.8,0.51065636,4457906.5,6.7637048,1861554.3,0.41758475,1.2717149
43402381,8923496.0,41.333332,1.9082794,5159349.0,25.695906,3000094.3,0.58148688,3764147.3,5.7111063,2061451.3,0.54765409,0.72957778
43433125,706130.81,5.7333331,0.26469681,0.0,0.0,0.0,0.0,706130.81,1.0713683,640535.19,0.90710431,706130.81
43442929,3083315.8,25.666666,1.1849799,1408937.9,7.0171514,1097504.1,0.77895802,1674378.0,2.5404296,514314.72,0.30716744,1.1883966
43453996,170759.77,5.5333328,0.25546321,6737.7476,3.3557046E-2,0.0,0.0,164022.02,0.2488604,157214.11,0.95848811,24.340134
43455997,823177.88,17.200001,0.79409051,16380.212,8.1580907E-2,10990.014,0.6708914,806797.63,1.2241039,599659.5,0.74325794,49.251404
43467285,164713.38,5.8000002,0.2677747,65685.555,0.32714394,14029.489,0.21358237,99027.82,0.15024875,76660.594,0.77412409,1.5075812
43468734,2269820.0,19.4,0.89566022,1497.2773,7.4571222E-3,0.0,0.0,2268322.8,3.4415851,1744178.3,0.76892829,1513.9537
43471077,4686157.0,80.266663,3.7057555,2259687.8,11.254272,1299636.6,0.57513964,2426469.3,3.6815307,1147812.6,0.47303805,1.0738068
43485617,495610.84,23.133333,1.0680209,236098.16,1.1758763,206249.94,0.87357336,259512.67,0.39374244,58094.355,0.22385855,1.0991682
43486791,336438.19,1.666666,0.07694672,97323.016,0.4847129,97323.016,0.99998975,239115.17,0.36279458,238965.44,0.99936962,2.4568977
43494624,95976.961,0.73333299,3.3856556E-2,0.0,0.0,0.0,0.0,95976.961,0.14561988,95077.102,0.99061388,95976.961
43496917,503182.47,19.799999,0.91412741,259952.78,1.2946831,4641.5596,1.7855326E-2,243229.69,0.3690373,97324.516,0.40013254,0.93566513
43497279,1093399.3,26.133333,1.2065251,478211.63,2.3817115,393334.72,0.82251012,615187.56,0.93338591,483994.84,0.78674227,1.2864311
43506003,2209911.5,20.266666,0.93567246,627654.13,3.126003,85719.117,0.13657042,1582257.3,2.4006605,622268.38,0.39327866,2.5209024
43506154,1273306.8,17.933332,0.82794702,343924.56,1.7129008,194196.84,0.56464791,929382.25,1.4100939,695810.19,0.74867952,2.7022774
43506939,1225249.5,68.933334,3.1825178,195602.8,0.97419089,112355.68,0.57440442,1029646.8,1.562219,787690.56,0.76500976,5.2639403
43509872,1598101.4,25.666666,1.1849799,238.06734,1.1856836E-3,0.0,0.0,1597863.3,2.4243386,353357.41,0.22114357,6683.7373
43519913,1648201.6,24.0,1.1080333,640098.25,3.1879807,345028.5,0.53902346,1008103.3,1.5295324,449782.06,0.44616619,1.5749171
43520938,3780665.8,71.199997,3.2871652,638211.38,3.1785831,365560.22,0.5727877,3142454.3,4.7678509,1372194.6,0.43666321,4.9238377
43531035,4272715.5,74.866669,3.4564481,2022942.3,10.075172,492304.75,0.24336062,2249773.0,3.4134409,836229.31,0.3716948,1.1121286
43541091,1295402.1,63.866665,2.9485996,376559.22,1.8754363,94403.328,0.25069913,918842.81,1.3941032,384051.59,0.41797265,2.4400952
43542559,519685.25,16.666666,0.76946747,151823.91,0.75615209,106156.95,0.69920647,367861.34,0.55813313,258774.42,0.70345449,2.4229314
43550880,3388212.8,59.200001,2.7331486,797276.13,3.970798,364212.69,0.45682067,2590936.5,3.931067,445439.97,0.17192231,3.2497315
43551825,518071.41,9.0,0.41551247,60274.391,0.30019388,7486.3857,0.12420303,457797.03,0.69458693,414446.34,0.9053039,7.5950904
43556246,916246.5,18.466665,0.85257,506079.69,2.5205071,500390.03,0.98875546,410166.81,0.62232059,19165.148,4.6725139E-2,0.81047708
43568986,988172.69,29.799999,1.3758079,167960.06,0.83651751,86243.164,0.51347119,820212.63,1.2444576,402542.97,0.49077821,4.8833499
43570395,1083363.9,28.866667,1.3327178,35186.016,0.17524236,27699.629,0.78721166,1048177.8,1.590335,578697.63,0.55209821,29.788769
43574541,1.2848314E+7,43.266666,1.9975377,6287043.0,31.312336,2398015.3,0.38142172,6561271.0,9.9550085,5991205.0,0.9131164,1.0436177
43575979,656586.63,7.4000001,0.34164357,312050.63,1.554154,55399.258,0.17753235,344536.0,0.52274305,255570.25,0.74177879,1.1040994
43582036,56728.555,3.8,0.1754386,8759.0723,4.3624166E-2,8759.0723,0.99988586,47969.48,7.2781108E-2,32191.459,0.67106807,5.4759226
43592606,1569536.3,14.733333,0.68020928,579049.19,2.8839283,70446.891,0.1216594,990487.06,1.5028044,544859.19,0.55009162,1.7105376
43597122,417701.69,16.466665,0.76023388,194687.66,0.9696331,120979.99,0.62140238,223014.05,0.33836535,67976.383,0.30480629,1.1454906
43633440,427348.63,23.133333,1.0680209,179972.72,0.89634603,179972.72,0.99999446,247375.89,0.37532806,66628.836,0.26934138,1.3745112
43635814,98698.727,5.9333329,0.27393043,53303.07,0.26547354,24106.164,0.45223871,45395.652,6.8876006E-2,11978.219,0.26385686,0.85163581
43637663,890992.25,5.9333329,0.27393043,230019.2,1.1456003,230019.2,0.99999565,660973.0,1.0028533,446937.25,0.67617977,2.8735433
43637901,2359537.3,39.866665,1.8405663,586663.13,2.9218495,150027.17,0.25572923,1772874.1,2.6898718,729323.75,0.41137907,3.0219576
43641791,878323.19,18.0,0.83102494,486220.09,2.4215972,426873.72,0.87794161,392103.13,0.59491366,53966.512,0.13763312,0.80642968
43653980,505654.94,15.466666,0.71406585,21156.855,0.10537077,0.0,0.0,484498.09,0.73509884,134006.31,0.27658734,22.899204
43657092,4335343.0,49.133331,2.2683902,2196975.0,10.941935,1466882.5,0.66768253,2138367.8,3.2444127,421054.44,0.1969045,0.97332323
43660285,280959.03,18.799999,0.86795938,80179.195,0.39932889,80179.195,0.99998754,200779.83,0.30463076,166572.09,0.82962149,2.5041075
43669023,419500.09,3.5999999,0.16620499,0.0,0.0,0.0,0.0,419500.09,0.6364814,336887.38,0.80306673,419500.09
43680461,464485.34,4.0,0.18467221,87740.445,0.43698734,83248.609,0.94879466,376744.88,0.57161158,374319.31,0.99355906,4.293808
43703272,1336522.4,36.933334,1.70514,231943.2,1.1551827,167695.05,0.72299731,1104579.3,1.6759094,493053.38,0.44637173,4.7622628
43719841,976176.13,11.733333,0.54170513,91034.453,0.45339301,91034.453,0.99998903,885141.63,1.3429704,827395.38,0.93475938,9.7230434
43720214,1653791.4,59.733334,2.7577715,225934.64,1.1252573,0.0,0.0,1427856.8,2.1663983,784573.25,0.54947579,6.3197498
43726510,219500.83,1.866666,8.6180329E-2,0.0,0.0,0.0,0.0,219500.83,0.33303496,59891.086,0.27285007,219500.83
43730931,378132.75,14.466666,0.66789776,133173.64,0.66326535,130263.12,0.97813755,244959.09,0.37166122,163128.36,0.6659385,1.8393824
43731279,492818.0,10.8,0.49861497,41923.762,0.20879941,37431.93,0.89283586,450894.25,0.6841138,342876.47,0.76043487,10.754844
43731955,3552329.0,33.799999,1.5604801,1128603.9,5.6209607,178175.98,0.15787278,2423725.0,3.6773674,1265648.4,0.52219117,2.1475408
